STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT05
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/28/2010,0.13,0,0,72,62,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/29/2010,0.13,0,0,76,66,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/30/2010,0.18,0,0,79,63,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/1/2010,0.38,0,0,75,71,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/2/2010,0.66,0,0,74,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/3/2010,0,0,0,65,46,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/4/2010,0.33,0,0,59,51,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/5/2010,0.35,0,0,59,53,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/6/2010,0.08,0,0,63,52,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/7/2010,0,0,0,65,49,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/8/2010,0,0,0,70,44,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/9/2010,0,0,0,72,46,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/10/2010,0,0,0,69,35,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/11/2010,0,0,0,65,39,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/12/2010,0.25,0,0,74,50,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/13/2010,0,0,0,66,40,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/14/2010,0,0,0,62,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/15/2010,1.38,0,0,65,37,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/16/2010,0,0,0,58,49,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/17/2010,0,0,0,58,39,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/18/2010,0,0,0,68,41,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/19/2010,0.08,0,0,61,43,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/20/2010,0,0,0,59,39,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/21/2010,0,0,0,61,39,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/22/2010,0,0,0,61,37,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/23/2010,0,0,0,54,37,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/24/2010,0,0,0,63,43,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/25/2010,0,0,0,64,44,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/26/2010,0.03,0,0,68,45,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/27/2010,0.02,0,0,66,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/28/2010,0.18,0,0,66,63,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/29/2010,0,0,0,71,42,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/30/2010,0,0,0,56,36,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/31/2010,0,0,0,57,39,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/1/2010,0,0,0,60,35,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/2/2010,0,0,0,48,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/3/2010,0,0,0,49,25,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/4/2010,0.36,0,0,53,27,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/5/2010,1.32,0,0,58,44,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/6/2010,0.02,0,0,54,36,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/7/2010,0,0,0,50,38,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/8/2010,0.1,0,0,50,35,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/9/2010,0.35,0,0,45,34,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/10/2010,0,0,0,54,41,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/11/2010,0,0,0,54,41,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/12/2010,0,0,0,51,35,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/13/2010,0,0,0,59,38,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/14/2010,0,0,0,61,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/15/2010,0,0,0,61,31,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/16/2010,0.06,0,0,59,48,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/17/2010,0.67,0,0,61,48,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/18/2010,0,0,0,62,43,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/19/2010,0,0,0,55,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/20/2010,0,0,0,47,25,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/21/2010,0,0,0,56,37,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/22/2010,0,0,0,49,30,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/23/2010,0,0,0,61,49,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/24/2010,0,0,0,60,41,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/25/2010,0,0,0,50,36,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/26/2010,0.21,0,0,55,36,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/27/2010,0.01,0,0,55,32,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/28/2010,0,0,0,44,26,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/29/2010,0,0,0,44,21,22,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/30/2010,0,0,0,49,22,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/1/2010,0.06,0,0,56,34,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/2/2010,0.64,0,0,58,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/3/2010,0,0,0,43,33,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/4/2010,0,0,0,41,31,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/5/2010,0,0,0,42,26,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/6/2010,0,0,0,39,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/7/2010,0,0,0,35,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/8/2010,0,0,0,37,26,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/9/2010,0,0,0,35,23,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/10/2010,0,0,0,31,9,10,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/11/2010,0,0,0,31,9,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/12/2010,0.13,0,0,46,21,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/13/2010,1.24,0,0,56,46,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/14/2010,0.05,0.7,1,49,21,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/15/2010,0,0,0,25,19,20,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/16/2010,0,0,0,28,19,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/17/2010,0,0,0,33,16,16,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/18/2010,0,0,0,36,16,18,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/19/2010,0,0,0,39,18,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/20/2010,0,0,0,35,23,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/21/2010,0,0,0,34,28,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/22/2010,0,0,0,36,28,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/23/2010,0,0,0,39,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/24/2010,0.02,0.3,0,33,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/25/2010,0,0,0,37,24,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/26/2010,0,0,0,32,24,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/27/2010,1.85,17.6,14,30,20,22,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/28/2010,0.09,1.2,11,27,19,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/29/2010,0,0,10,37,19,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/30/2010,0,0,10,37,14,17,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/31/2010,0,0,9,42,16,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/1/2011,0,0,7,46,28,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/2/2011,0,0,3,50,31,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/3/2011,0.13,0,2,47,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/4/2011,0,0,1,35,20,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/5/2011,0,0,1,40,25,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/6/2011,0,0,1,40,14,14,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/7/2011,0,0,1,36,14,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/8/2011,0.23,1.8,3,35,16,16,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/9/2011,0.16,1.7,4,31,16,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/10/2011,0,0,4,34,23,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/11/2011,0,0,4,35,19,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/12/2011,1.3,11.8,14,31,18,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/13/2011,0.21,2.3,14,30,21,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/14/2011,0,0,13,31,9,10,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/15/2011,0,0,13,25,3,4,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/16/2011,0,0,12,36,4,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/17/2011,0,0,11,35,20,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/18/2011,0.3,0.5,12,33,20,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/19/2011,0.83,0,8,43,31,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/20/2011,0.05,0,6,37,28,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/21/2011,0.27,2.7,8,33,26,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/22/2011,0.04,0.7,9,33,9,9,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/23/2011,0,0,9,24,5,7,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/24/2011,0,0,8,26,1,1,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/25/2011,0,0,8,19,1,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/26/2011,0,0,8,32,18,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/27/2011,1.71,13.3,19,32,26,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/28/2011,0,0,17,35,17,17,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/29/2011,0.02,0.4,16,38,17,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/30/2011,0,0,15,38,22,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",1/31/2011,0.05,0.5,15,30,15,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/1/2011,0.05,0.5,16,30,15,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/2/2011,0.55,0,15,33,21,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/3/2011,0.3,0,14,46,25,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/4/2011,0,0,14,29,8,11,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/5/2011,0,0,13,33,10,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/6/2011,0.22,0,11,49,25,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/7/2011,0,0,9,44,25,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/8/2011,0.25,0,9,45,25,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/9/2011,0.06,0,9,38,15,16,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/10/2011,0,0,9,30,16,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/11/2011,0,0,8,29,9,10,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/12/2011,0,0,8,34,9,15,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/13/2011,0,0,8,40,15,23,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/14/2011,0,0,7,42,23,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/15/2011,0,0,5,53,26,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/16/2011,0,0,5,32,14,15,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/17/2011,0,0,4,40,14,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/18/2011,0,0,3,56,31,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/19/2011,0,0,1,59,40,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/20/2011,0,0,0,43,17,18,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/21/2011,0.11,2,2,35,18,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/22/2011,0.15,2.2,4,30,16,16,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/23/2011,0,0,2,32,16,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/24/2011,0,0,1,40,11,12,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/25/2011,0.53,0,0,42,11,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/26/2011,1.13,0,0,50,27,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/27/2011,0,0,0,40,29,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",2/28/2011,0.11,0,0,48,29,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/1/2011,0.23,0,0,52,31,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/2/2011,0,0,0,42,23,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/3/2011,0,0,0,50,17,18,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/4/2011,0,0,0,29,13,18,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/5/2011,0,0,0,46,18,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/6/2011,0,0,0,57,46,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/7/2011,0.83,0,0,56,37,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/8/2011,0,0,0,43,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/9/2011,0,0,0,45,25,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/10/2011,0,0,0,45,30,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/11/2011,0.28,0,0,51,42,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/12/2011,0.21,0,0,52,36,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/13/2011,0,0,0,55,38,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/14/2011,0,0,0,53,28,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/15/2011,0,0,0,45,26,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/16/2011,0.23,0,0,43,31,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/17/2011,0.23,0,0,51,34,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/18/2011,0,0,0,62,40,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/19/2011,0,0,0,75,41,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/20/2011,0,0,0,52,29,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/21/2011,0,0,0,47,30,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/22/2011,0.33,0,0,44,34,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/23/2011,0,0,0,48,35,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/24/2011,0.32,1.3,1,39,29,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/25/2011,0,0,0,43,27,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/26/2011,0,0,0,43,22,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/27/2011,0,0,0,39,27,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/28/2011,0,0,0,43,26,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/29/2011,0,0,0,46,28,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/30/2011,0,0,0,49,27,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",3/31/2011,0,0,0,50,32,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/1/2011,0.54,0,0,43,34,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/2/2011,0.08,0,0,41,34,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/3/2011,0,0,0,55,40,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/4/2011,0.07,0,0,57,41,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/5/2011,0,0,0,53,43,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/6/2011,0.1,0,0,53,38,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/7/2011,0.14,0,0,54,39,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/8/2011,0,0,0,49,30,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/9/2011,0,0,0,49,34,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/10/2011,0,0,0,57,30,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/11/2011,0,0,0,55,39,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/12/2011,0,0,0,55,51,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/13/2011,0.54,0,0,59,44,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/14/2011,0.12,0,0,52,45,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/15/2011,0,0,0,64,42,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/16/2011,0,0,0,53,35,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/17/2011,1.9,0,0,54,41,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/18/2011,0.02,0,0,61,39,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/19/2011,0,0,0,64,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/20/2011,0,0,0,57,44,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/21/2011,0,0,0,63,46,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/22/2011,0,0,0,58,34,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/23/2011,0.1,0,0,51,42,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/24/2011,0.81,0,0,59,44,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/25/2011,0.16,0,0,75,53,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/26/2011,0,0,0,70,51,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/27/2011,0,0,0,71,54,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/28/2011,0,0,0,66,56,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/29/2011,0.22,0,0,62,48,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/30/2011,0,0,0,70,48,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/1/2011,0,0,0,62,41,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/2/2011,0,0,0,65,35,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/3/2011,0,0,0,58,48,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/4/2011,0,0,0,70,55,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/5/2011,0.27,0,0,63,45,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/6/2011,0,0,0,63,37,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/7/2011,0,0,0,67,46,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/8/2011,0,0,0,71,47,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/9/2011,0,0,0,72,52,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/10/2011,0,0,0,69,50,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/11/2011,0,0,0,69,51,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/12/2011,0,0,0,65,49,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/13/2011,0,0,0,69,41,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/14/2011,0,0,0,66,52,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/15/2011,0.21,0,0,62,54,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/16/2011,0.12,0,0,68,54,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/17/2011,0.47,0,0,57,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/18/2011,0.98,0,0,62,54,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/19/2011,0.73,0,0,70,60,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/20/2011,0.01,0,0,73,56,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/21/2011,0,0,0,68,52,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/22/2011,0,0,0,71,53,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/23/2011,0,0,0,60,51,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/24/2011,0.18,0,0,64,53,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/25/2011,0,0,0,78,58,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/26/2011,0,0,0,81,56,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/27/2011,0,0,0,74,59,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/28/2011,0,0,0,79,63,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/29/2011,0,0,0,76,64,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/30/2011,0,0,0,78,67,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/31/2011,0.15,0,0,84,65,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/1/2011,0,0,0,84,63,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/2/2011,0.02,0,0,76,60,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/3/2011,0,0,0,77,52,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/4/2011,0,0,0,73,47,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/5/2011,0,0,0,77,46,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/6/2011,0,0,0,67,55,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/7/2011,0,0,0,80,61,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/8/2011,0,0,0,88,66,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/9/2011,0,0,0,90,68,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/10/2011,0.76,0,0,86,65,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/11/2011,0.1,0,0,82,62,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/12/2011,0.78,0,0,66,56,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/13/2011,0.02,0,0,66,56,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/14/2011,0.01,0,0,71,56,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/15/2011,0.12,0,0,66,52,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/16/2011,0,0,0,78,57,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/17/2011,0.78,0,0,82,62,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/18/2011,0.56,0,0,73,55,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/19/2011,0,0,0,80,61,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/20/2011,0,0,0,79,53,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/21/2011,0,0,0,77,60,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/22/2011,0,0,0,81,65,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/23/2011,0.29,0,0,79,69,69,,
